business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,inspection_year,inspection_month,inspection_day
950,94122.0,37.763513,-122.47764,85.0,103119.0,4.0,2016,12,14
25151,94102.0,37.7877,-122.408345,96.0,103120.0,3.0,2018,4,23
886,94111.0,37.795227000000004,-122.39913999999999,96.0,103157.0,2.0,2016,12,28
2066,94109.0,37.792677000000005,-122.42103600000002,88.0,103149.0,1.0,2018,3,7
4817,94124.0,37.733019,-122.39123899999998,90.0,103139.0,3.0,2018,10,29
798,94109.0,37.793997,-122.41626699999999,94.0,103161.0,1.0,2017,11,3
2110,94109.0,37.786143,-122.41761699999999,81.0,103152.0,1.0,2018,2,5
2334,94110.0,37.755693,-122.40665,81.0,103157.0,2.0,2019,5,9
1641,94131.0,37.745974,-122.426856,77.0,103120.0,3.0,2017,6,27
5940,94133.0,37.801278,-122.41038400000001,73.0,103124.0,1.0,2018,10,3
2933,94133.0,37.808098,-122.417194,79.0,103105.0,3.0,2018,2,8
34662,94133.0,37.798088,-122.405368,85.0,103119.0,4.0,2016,10,28
7653,94102.0,37.776298,-122.42774399999999,98.0,103144.0,2.0,2018,7,27
63191,94107.0,37.779153,-122.395569,84.0,103124.0,1.0,2018,3,12
5852,94124.0,37.732408,-122.38639099999999,96.0,103124.0,1.0,2019,2,15
1687,94111.0,37.795659,-122.40172,96.0,103133.0,1.0,2017,9,20
65695,94122.0,37.760598,-122.50325900000001,90.0,103119.0,4.0,2017,11,1
35828,94112.0,37.715986,-122.44003899999998,74.0,103119.0,4.0,2017,10,31
68832,94124.0,37.743065,-122.40528400000001,78.0,103124.0,1.0,2017,8,14
60067,94103.0,37.774722,-122.40676100000002,87.0,103149.0,1.0,2017,8,17
500,94108.0,37.790003000000006,-122.40868799999998,89.0,103105.0,3.0,2016,11,28
236,94133.0,37.800543,-122.40878400000001,93.0,103114.0,1.0,2018,6,15
67754,94108.0,37.794596999999996,-122.404777,86.0,103142.0,1.0,2016,11,14
66583,94107.0,37.757114,-122.388034,94.0,103120.0,3.0,2017,1,18
33145,94133.0,37.807888,-122.414027,94.0,103145.0,3.0,2018,3,22
27874,94124.0,37.73185,-122.391888,98.0,103161.0,1.0,2018,1,24
703,94109.0,37.784193,-122.41796699999999,73.0,103133.0,1.0,2018,4,17
61180,94102.0,37.787423,-122.407417,81.0,103154.0,1.0,2018,4,5
99,94108.0,37.794292999999996,-122.40596699999999,82.0,103124.0,1.0,2017,12,7
62548,94117.0,37.772013,-122.43104699999999,84.0,103154.0,1.0,2017,12,11
7457,94114.0,37.751564,-122.429369,96.0,103124.0,1.0,2018,4,18
2615,94114.0,37.760813,-122.43578899999999,90.0,103132.0,3.0,2019,3,1
39398,94110.0,37.746953000000005,-122.418954,94.0,103144.0,2.0,2018,4,16
3409,94105.0,37.792604,-122.39226799999999,77.0,103150.0,4.0,2019,1,28
66362,94117.0,37.769999,-122.44526699999999,88.0,103144.0,2.0,2018,5,21
68826,94111.0,37.79373,-122.403974,79.0,103114.0,1.0,2017,2,22
62552,94102.0,37.785647999999995,-122.409497,98.0,103144.0,2.0,2019,4,12
2252,94104.0,37.789064,-122.40286100000002,96.0,103124.0,1.0,2016,12,20
6432,94115.0,37.790494,-122.434174,94.0,103131.0,1.0,2018,5,24
65137,94112.0,37.714843,-122.44243999999999,81.0,103149.0,1.0,2017,8,2
61989,94107.0,37.783662,-122.39870400000001,67.0,103103.0,3.0,2017,6,27
63265,94122.0,37.763467999999996,-122.479851,85.0,103114.0,1.0,2017,9,6
64933,94118.0,37.787372999999995,-122.45311699999999,85.0,103114.0,1.0,2016,11,14
62775,94123.0,37.800468,-122.43143400000001,94.0,103156.0,2.0,2018,2,9
5180,94131.0,37.74385,-122.42673899999998,85.0,103148.0,4.0,2017,2,7
10625,94108.0,37.790453,-122.403994,85.0,103156.0,2.0,2018,10,4
70717,94109.0,37.791683,-122.42094399999999,87.0,103149.0,1.0,2017,8,30
744,94103.0,37.784317,-122.40756299999998,98.0,103149.0,1.0,2019,2,4
4678,94118.0,37.781139,-122.468635,75.0,103131.0,1.0,2017,10,20
509,94122.0,37.754090000000005,-122.478248,88.0,103143.0,4.0,2019,3,5
4959,94110.0,37.753972999999995,-122.418576,90.0,103139.0,3.0,2016,12,28
37390,94115.0,37.777848,-122.438123,78.0,103108.0,1.0,2018,4,27
1003,94110.0,37.749128000000006,-122.417402,92.0,103153.0,3.0,2019,3,13
62735,94110.0,37.7533,-122.41863000000001,83.0,103149.0,1.0,2017,11,27
320,94109.0,37.786545000000004,-122.419894,81.0,103144.0,2.0,2018,5,22
2317,94110.0,37.759933000000004,-122.421356,92.0,103124.0,1.0,2017,9,5
1598,94109.0,37.788587,-122.413795,85.0,103159.0,3.0,2017,10,27
36160,94112.0,37.726489,-122.433485,92.0,103144.0,2.0,2017,11,29
38929,94110.0,37.752439,-122.41625,82.0,103149.0,1.0,2018,3,19
2189,94112.0,37.724422,-122.43498500000001,68.0,103119.0,4.0,2019,2,26
66874,94133.0,37.79607,-122.405846,78.0,103154.0,1.0,2017,11,30
5952,94110.0,37.751923,-122.42355800000001,92.0,103119.0,4.0,2018,10,19
62578,94108.0,37.794193,-122.406677,66.0,103119.0,4.0,2017,12,7
884,94133.0,37.796463,-122.405224,83.0,103157.0,2.0,2016,10,5
68298,94103.0,37.777167999999996,-122.416702,96.0,103156.0,2.0,2018,4,19
32570,94133.0,37.796393,-122.408374,82.0,103150.0,4.0,2017,2,28
4449,94110.0,37.741316999999995,-122.42268700000001,83.0,103105.0,3.0,2019,1,28
507,94131.0,37.733449,-122.43424099999999,92.0,103144.0,2.0,2018,8,3
60933,94109.0,37.788313,-122.420254,83.0,103114.0,1.0,2016,10,19
67869,94118.0,37.777157,-122.464045,81.0,103133.0,1.0,2017,9,1
9164,94105.0,37.787227,-122.40028000000001,90.0,103149.0,1.0,2018,1,24
3025,94122.0,37.754086,-122.47835,88.0,103154.0,1.0,2016,11,2
3621,94110.0,37.758271,-122.419081,87.0,103103.0,3.0,2019,4,18
547,94121.0,37.775728,-122.497522,94.0,103144.0,2.0,2017,2,24
33940,94107.0,37.760018,-122.396813,90.0,103119.0,4.0,2018,1,30
71657,94122.0,37.764188,-122.463683,70.0,103103.0,3.0,2017,10,10
4553,94123.0,37.799078,-122.42763400000001,98.0,103154.0,1.0,2018,10,23
2619,94117.0,37.765538,-122.44988700000002,82.0,103154.0,1.0,2019,2,7
38606,94102.0,37.786747999999996,-122.413404,86.0,103119.0,4.0,2019,5,10
36750,94122.0,37.763904,-122.469149,96.0,103154.0,1.0,2018,3,8
68814,94107.0,37.763733,-122.466366,94.0,103120.0,3.0,2018,6,14
1796,94112.0,37.711286,-122.446607,81.0,103131.0,1.0,2016,10,5
2667,94118.0,37.780522999999995,-122.47358,78.0,103138.0,3.0,2017,7,7
9156,94107.0,37.782218,-122.393423,88.0,103149.0,1.0,2018,3,7
3817,94133.0,37.796848,-122.410097,84.0,103139.0,3.0,2018,11,28
37350,94103.0,37.785385999999995,-122.403723,96.0,103154.0,1.0,2018,1,11
58745,94107.0,37.776109000000005,-122.398082,83.0,103149.0,1.0,2017,8,29
61136,94118.0,37.780543,-122.473129,88.0,103139.0,3.0,2018,8,13
38929,94110.0,37.752439,-122.41625,80.0,103156.0,2.0,2019,2,26
2922,94102.0,37.788882,-122.41083300000001,76.0,103154.0,1.0,2016,12,16
2589,94102.0,37.786363,-122.40835700000001,96.0,103161.0,1.0,2017,10,23
4400,94107.0,37.765117,-122.39613500000002,96.0,103131.0,1.0,2017,9,13
24025,94115.0,37.785183,-122.43269699999999,90.0,103156.0,2.0,2018,8,17
62708,94109.0,37.789288,-122.420387,83.0,103131.0,1.0,2017,9,29
36571,94121.0,37.781558000000004,-122.493393,74.0,103142.0,1.0,2016,10,28
4643,94118.0,37.782993,-122.462709,83.0,103147.0,4.0,2018,1,9
6640,94109.0,37.783186,-122.41882,92.0,103152.0,1.0,2017,10,2
2917,94104.0,37.792888,-122.403135,92.0,103119.0,4.0,2019,5,1
4819,94111.0,37.791742,-122.39837299999999,88.0,103145.0,3.0,2017,1,3
65392,94117.0,37.769616,-122.45036599999999,94.0,103136.0,1.0,2018,5,8
19379,94104.0,37.789064,-122.40286100000002,90.0,103149.0,1.0,2017,11,14
39665,94109.0,37.788668,-122.421917,94.0,103154.0,1.0,2017,7,28
32654,94103.0,37.765553000000004,-122.410779,80.0,103154.0,1.0,2017,10,3
36024,94110.0,37.750966999999996,-122.414014,90.0,103139.0,3.0,2016,10,17
551,94121.0,37.782107,-122.483631,76.0,103143.0,4.0,2017,6,21
4860,94132.0,37.73017,-122.50253500000001,88.0,103120.0,3.0,2017,4,11
1352,94114.0,37.760954,-122.43493500000001,86.0,103119.0,4.0,2016,11,29
61514,94103.0,37.767907,-122.41558400000001,88.0,103120.0,3.0,2018,4,25
2737,94103.0,37.774677000000004,-122.404222,90.0,103119.0,4.0,2017,7,25
32729,94102.0,37.782488,-122.41226699999999,89.0,103161.0,1.0,2018,1,2
35659,94111.0,37.791984,-122.399754,81.0,103116.0,3.0,2018,10,15
69353,94109.0,37.786565,-122.418116,85.0,103133.0,1.0,2019,3,7
2646,94110.0,37.759823,-122.421346,84.0,103116.0,3.0,2018,5,3
16047,94118.0,37.777122999999996,-122.46534,92.0,103150.0,4.0,2017,2,2
5854,94115.0,37.783427,-122.437747,89.0,103112.0,4.0,2017,4,19
37060,94118.0,37.782576,-122.46648,85.0,103147.0,4.0,2017,12,5
7761,94110.0,37.736628,-122.424163,90.0,103131.0,1.0,2018,1,3
33014,94109.0,37.786108,-122.42576399999999,90.0,103124.0,1.0,2018,7,6
3870,94110.0,37.743206,-122.42154599999999,87.0,103124.0,1.0,2017,7,17
892,94104.0,37.791348,-122.39983400000001,86.0,103145.0,3.0,2018,10,22
65529,94103.0,37.770973,-122.412851,86.0,103124.0,1.0,2018,4,17
71310,94108.0,37.794307,-122.40565500000001,74.0,103149.0,1.0,2017,11,15
1796,94112.0,37.711286,-122.446607,81.0,103144.0,2.0,2016,10,5
7488,94121.0,37.774248,-122.510043,94.0,103154.0,1.0,2018,2,9
63493,94104.0,37.790053,-122.40258600000001,89.0,103157.0,2.0,2017,1,12
4732,94109.0,37.785068,-122.41898300000001,88.0,103139.0,3.0,2017,12,19
10931,94118.0,37.781735999999995,-122.452151,96.0,103157.0,2.0,2018,1,17
63169,94110.0,37.754383000000004,-122.41861599999999,88.0,103116.0,3.0,2017,11,15
3317,94123.0,37.798063,-122.427637,80.0,103141.0,3.0,2017,10,26
64612,94112.0,37.722252000000005,-122.436625,77.0,103124.0,1.0,2017,8,8
33999,94133.0,37.796484,-122.408394,85.0,103150.0,4.0,2019,5,13
69016,94109.0,37.785635,-122.41477900000001,72.0,103142.0,1.0,2018,3,1
69244,94107.0,37.780975,-122.402612,90.0,103120.0,3.0,2017,8,16
5221,94115.0,37.779531,-122.43262800000001,81.0,103129.0,4.0,2018,8,24
9631,94111.0,37.794066,-122.39653500000001,85.0,103152.0,1.0,2017,7,10
69115,94109.0,37.792577,-122.42105600000001,83.0,103133.0,1.0,2017,9,13
4608,94108.0,37.795594,-122.408204,76.0,103114.0,1.0,2019,3,26
4842,94116.0,37.735488000000004,-122.501599,90.0,103124.0,1.0,2017,2,9
65382,94122.0,37.763983,-122.46708999999998,81.0,103116.0,3.0,2018,9,5
21982,94110.0,37.736438,-122.424269,84.0,103157.0,2.0,2017,5,1
62573,94112.0,37.715140000000005,-122.441997,86.0,103124.0,1.0,2019,4,12
62768,94122.0,37.765421,-122.47725600000001,90.0,103139.0,3.0,2018,4,30
67093,94121.0,37.783563,-122.49313400000001,92.0,103131.0,1.0,2017,2,28
3491,94109.0,37.787677,-122.413624,90.0,103154.0,1.0,2017,6,7
2716,94118.0,37.782888,-122.466101,82.0,103133.0,1.0,2016,10,27
3476,94112.0,37.717659000000005,-122.44005,90.0,103150.0,4.0,2019,2,20
3661,94110.0,37.764553,-122.421826,85.0,103124.0,1.0,2018,5,1
10282,94118.0,37.787310999999995,-122.44683899999998,92.0,103131.0,1.0,2018,6,12
35592,94105.0,37.792864,-122.392653,80.0,103109.0,1.0,2017,3,22
5838,94114.0,37.759173,-122.43648799999998,91.0,103102.0,1.0,2016,11,30
16513,94110.0,37.762249,-122.41309199999999,83.0,103142.0,1.0,2019,3,4
2863,94114.0,37.751573,-122.429189,88.0,103154.0,1.0,2017,8,30
619,94112.0,37.724824,-122.460726,86.0,103144.0,2.0,2019,1,10
4804,94134.0,37.728933000000005,-122.40413000000001,90.0,103145.0,3.0,2017,11,20
19003,94103.0,37.764903000000004,-122.421609,62.0,103144.0,2.0,2017,8,1
3335,94109.0,37.794298,-122.42138700000001,82.0,103129.0,4.0,2017,9,12
64940,94102.0,37.777026,-122.421361,98.0,103154.0,1.0,2018,1,25
29246,94110.0,37.737021,-122.42407800000001,94.0,103154.0,1.0,2017,11,16
6654,94109.0,37.784597999999995,-122.41775700000001,74.0,103119.0,4.0,2017,8,22
6962,94133.0,37.796303,-122.408354,88.0,103142.0,1.0,2016,12,20
3065,94107.0,37.783738,-122.398918,85.0,103119.0,4.0,2017,10,19
63618,94109.0,37.790933,-122.41913999999998,96.0,103154.0,1.0,2018,8,2
64790,94111.0,37.792027000000004,-122.39968600000002,94.0,103154.0,1.0,2017,10,17
65260,94103.0,37.774722,-122.40676100000002,92.0,103142.0,1.0,2018,3,19
62597,94124.0,37.732442999999996,-122.391682,90.0,103142.0,1.0,2019,4,10
71056,94107.0,37.777409999999996,-122.395283,92.0,103142.0,1.0,2017,8,7
1366,94110.0,37.757436,-122.41888,80.0,103139.0,3.0,2018,10,25
3120,94109.0,37.807854,-122.419124,87.0,103132.0,3.0,2017,7,10
1854,94104.0,37.791148,-122.40226200000001,81.0,103145.0,3.0,2019,4,11
1768,94109.0,37.787783000000005,-122.41973700000001,88.0,103150.0,4.0,2017,7,19
1352,94114.0,37.760954,-122.43493500000001,74.0,103177.0,3.0,2018,6,20
2799,94102.0,37.786124,-122.40541999999999,96.0,103156.0,2.0,2018,4,3
7207,94114.0,37.768187,-122.429024,82.0,103131.0,1.0,2018,6,5
66901,94118.0,37.781197999999996,-122.462511,86.0,103142.0,1.0,2016,10,26
4480,94114.0,37.751413,-122.431629,98.0,103142.0,1.0,2017,11,14
10083,94111.0,37.794024,-122.401299,86.0,103124.0,1.0,2019,4,26
69299,94124.0,37.721007,-122.39643899999999,88.0,103138.0,3.0,2017,1,17
134,94102.0,37.780246999999996,-122.418974,85.0,103105.0,3.0,2018,5,24
386,94110.0,37.736304,-122.42443200000001,68.0,103118.0,1.0,2019,1,17
298,94109.0,37.790134,-122.420634,87.0,103154.0,1.0,2018,5,24
645,94115.0,37.785274,-122.431918,94.0,103144.0,2.0,2018,8,29
3794,94102.0,37.787324,-122.409925,85.0,103131.0,1.0,2016,11,2
670,94123.0,37.801334000000004,-122.42490500000001,75.0,103156.0,2.0,2018,10,9
2716,94118.0,37.782888,-122.466101,88.0,103124.0,1.0,2017,10,16
2369,94110.0,37.750374,-122.420456,83.0,103142.0,1.0,2018,3,13
1932,94118.0,37.781138,-122.463931,87.0,103109.0,1.0,2017,11,30
792,94133.0,37.791924,-122.39858799999999,94.0,103141.0,3.0,2018,10,12
7105,94117.0,37.77036,-122.4437,94.0,103148.0,4.0,2018,6,5
60628,94112.0,37.716165000000004,-122.440572,92.0,103133.0,1.0,2017,4,20
4502,94134.0,37.727739,-122.40357900000001,82.0,103120.0,3.0,2016,11,2
59397,94110.0,37.752578,-122.413372,85.0,103131.0,1.0,2017,3,22
59599,94109.0,37.788367,-122.415474,89.0,103133.0,1.0,2017,8,31
4703,94123.0,37.797667,-122.43219599999999,87.0,103120.0,3.0,2018,7,27
70562,94109.0,37.791694,-122.42094399999999,92.0,103133.0,1.0,2018,2,20
2924,94102.0,37.788954,-122.410467,98.0,103142.0,1.0,2017,12,5
69706,94109.0,37.796308,-122.421907,90.0,103150.0,4.0,2016,10,21
4859,94112.0,37.709683,-122.457571,90.0,103154.0,1.0,2017,3,8
67446,94105.0,37.792577,-122.393992,65.0,103105.0,3.0,2019,2,11
1617,94118.0,37.782843,-122.4659,69.0,103131.0,1.0,2017,1,18
3115,94133.0,37.797292,-122.40691399999999,72.0,103109.0,1.0,2017,12,6
876,94121.0,37.781973,-122.48522,74.0,103154.0,1.0,2019,1,2
2622,94134.0,37.729408,-122.40439099999999,64.0,103103.0,3.0,2019,1,24
17723,94127.0,37.738857,-122.45758400000001,69.0,103132.0,3.0,2018,12,12
3839,94110.0,37.763458,-122.421784,87.0,103107.0,3.0,2018,4,16
61641,94121.0,37.779663,-122.493618,94.0,103154.0,1.0,2018,4,26
61427,94103.0,37.773337,-122.421553,66.0,103133.0,1.0,2018,4,10
68763,94103.0,37.785014000000004,-122.40664,88.0,103154.0,1.0,2018,7,18
39398,94110.0,37.746953000000005,-122.418954,92.0,103154.0,1.0,2017,5,15
5033,94131.0,37.734619,-122.432379,86.0,103157.0,2.0,2017,1,4
2854,94103.0,37.784548,-122.40418999999999,88.0,103124.0,1.0,2019,3,13
3070,94107.0,37.775664,-122.399999,77.0,103103.0,3.0,2019,1,10
4777,94107.0,37.781556,-122.388484,90.0,103131.0,1.0,2018,6,7
1203,94118.0,37.780834000000006,-122.46659,78.0,103109.0,1.0,2019,4,3
2420,94110.0,37.752908000000005,-122.40801299999998,96.0,103157.0,2.0,2016,12,21
4907,94103.0,37.765262,-122.41523000000001,80.0,103144.0,2.0,2017,1,5
36474,94104.0,37.788327,-122.401444,80.0,103157.0,2.0,2019,4,22
140,94104.0,37.793268,-122.400323,77.0,103131.0,1.0,2017,10,11
62597,94124.0,37.732442999999996,-122.391682,77.0,103119.0,4.0,2018,8,14
5902,94109.0,37.803346999999995,-122.42408400000001,98.0,103144.0,2.0,2019,2,27
4868,94102.0,37.776524,-122.42560700000001,90.0,103133.0,1.0,2017,7,6
2648,94110.0,37.761835999999995,-122.418296,83.0,103120.0,3.0,2017,11,29
4620,94103.0,37.776057,-122.40868200000001,90.0,103131.0,1.0,2017,10,4
32671,94110.0,37.752512,-122.41510900000002,75.0,103105.0,3.0,2018,5,8
70970,94117.0,37.769888,-122.448093,80.0,103147.0,4.0,2018,11,9
3834,94114.0,37.768743,-122.427549,90.0,103154.0,1.0,2017,2,9
66985,94109.0,37.78973,-122.420445,86.0,103147.0,4.0,2017,10,3
34585,94122.0,37.762174,-122.46580900000001,86.0,103154.0,1.0,2018,2,8
71696,94115.0,37.788014000000004,-122.44075600000001,89.0,103149.0,1.0,2018,12,5
4608,94108.0,37.795594,-122.408204,92.0,103147.0,4.0,2016,12,12
60786,94109.0,37.786673,-122.420927,92.0,103133.0,1.0,2018,3,21
7649,94110.0,37.757608000000005,-122.40977099999999,96.0,103139.0,3.0,2018,5,11
2234,94108.0,37.795118,-122.40708300000001,72.0,103154.0,1.0,2019,1,7
39119,94118.0,37.781147999999995,-122.46376200000002,85.0,103162.0,1.0,2018,1,17
61516,94124.0,37.724496,-122.394539,96.0,103154.0,1.0,2018,7,18
38580,94110.0,37.752858,-122.40891200000002,83.0,103154.0,1.0,2017,4,19
1829,94108.0,37.793238,-122.412746,82.0,103105.0,3.0,2017,9,26
58745,94107.0,37.776109000000005,-122.398082,85.0,103154.0,1.0,2017,1,12
35425,94105.0,37.681740999999995,-122.481424,87.0,103144.0,2.0,2017,2,28
2917,94104.0,37.792888,-122.403135,96.0,103120.0,3.0,2017,11,1
66874,94133.0,37.79607,-122.405846,58.0,103108.0,1.0,2017,3,15
4935,94109.0,37.792854,-122.416114,85.0,103144.0,2.0,2017,8,22
2418,94110.0,37.752968,-122.40706200000001,85.0,103139.0,3.0,2017,3,28
2957,94121.0,37.774390000000004,-122.510053,94.0,103129.0,4.0,2019,5,2
4774,94107.0,37.78416,-122.38923899999999,76.0,103127.0,3.0,2018,2,13
61467,94110.0,37.752968,-122.40706200000001,88.0,103134.0,1.0,2017,8,28
18767,94122.0,37.763399,-122.47965400000001,90.0,103119.0,4.0,2018,5,2
10875,94115.0,37.778194,-122.438474,90.0,103144.0,2.0,2018,4,11
67869,94118.0,37.777157,-122.464045,96.0,103149.0,1.0,2019,5,14
32578,94111.0,37.793614,-122.39651699999999,88.0,103150.0,4.0,2019,5,3
59599,94109.0,37.788367,-122.415474,94.0,103134.0,1.0,2016,11,21
2280,94121.0,37.780204,-122.480599,83.0,103162.0,1.0,2018,2,22
1047,94117.0,37.770063,-122.446247,83.0,103149.0,1.0,2018,8,22
3674,94109.0,37.789457,-122.42203400000001,70.0,103119.0,4.0,2017,7,31
4598,94105.0,37.791424,-122.392468,85.0,103103.0,3.0,2019,5,15
32702,94102.0,37.776924,-122.42466599999999,86.0,103120.0,3.0,2018,2,2
272,94115.0,37.785227,-122.431472,79.0,103157.0,2.0,2018,6,6
1398,94122.0,37.764053000000004,-122.46553899999999,86.0,103107.0,3.0,2019,4,17
65725,94111.0,37.799005,-122.39986200000001,92.0,103120.0,3.0,2016,11,8
7489,94110.0,37.763803,-122.417326,77.0,103159.0,3.0,2017,1,19
5815,94114.0,37.753684,-122.438696,93.0,103103.0,3.0,2018,10,16
63191,94107.0,37.779153,-122.395569,88.0,103154.0,1.0,2019,3,21
4824,94105.0,37.789177,-122.388962,94.0,103120.0,3.0,2019,5,9
59651,94112.0,37.716691,-122.440719,80.0,103149.0,1.0,2019,1,28
874,94109.0,37.792093,-122.421024,85.0,103154.0,1.0,2017,9,8
3286,94109.0,37.787997999999995,-122.42011699999999,87.0,103150.0,4.0,2018,3,1
286,94102.0,37.784303,-122.40964699999999,82.0,103144.0,2.0,2016,11,2
1757,94109.0,37.789784000000004,-122.420455,81.0,103114.0,1.0,2019,4,16
3134,94111.0,37.793777,-122.398857,85.0,103103.0,3.0,2017,9,19
66900,94110.0,37.752767999999996,-122.41039199999999,86.0,103131.0,1.0,2017,3,29
4492,94115.0,37.788773,-122.434697,94.0,103131.0,1.0,2017,5,5
3206,94121.0,37.782068,-122.48443200000001,83.0,103132.0,3.0,2017,3,8
3855,94103.0,37.769377,-122.41555,98.0,103143.0,4.0,2019,2,25
7024,94124.0,37.722087,-122.39321399999999,92.0,103119.0,4.0,2017,1,18
2454,94110.0,37.758634,-122.41686599999998,82.0,103105.0,3.0,2019,5,6
67564,94109.0,37.787690999999995,-122.41371699999999,59.0,103132.0,3.0,2016,11,8
67075,94122.0,37.760338,-122.508241,85.0,103148.0,4.0,2017,8,31
2057,94109.0,37.797713,-122.420353,85.0,103145.0,3.0,2018,2,28
68431,94107.0,37.771741999999996,-122.401677,88.0,103119.0,4.0,2019,2,12
4449,94110.0,37.741316999999995,-122.42268700000001,83.0,103142.0,1.0,2019,1,28
782,94107.0,37.764627000000004,-122.39676399999999,96.0,103119.0,4.0,2017,1,31
824,94112.0,37.724579,-122.43487900000001,80.0,103109.0,1.0,2016,11,3
4607,94108.0,37.795594,-122.408204,84.0,103142.0,1.0,2017,2,28
4935,94109.0,37.792854,-122.416114,94.0,103120.0,3.0,2018,2,8
33448,94105.0,37.788297,-122.40021899999999,92.0,103120.0,3.0,2017,3,8
3082,94105.0,37.794346999999995,-122.39493200000001,83.0,103144.0,2.0,2019,4,3
1792,94110.0,37.759073,-122.411418,88.0,103149.0,1.0,2018,12,17
3834,94114.0,37.768743,-122.427549,90.0,103162.0,1.0,2017,2,9
2578,94111.0,37.802545,-122.40186399999999,94.0,103120.0,3.0,2019,5,23
63897,94109.0,37.791914,-122.420984,90.0,103142.0,1.0,2018,3,19
34839,94102.0,37.782672,-122.419026,67.0,103142.0,1.0,2019,3,1
1156,94102.0,37.786547999999996,-122.40731299999999,96.0,103131.0,1.0,2018,4,30
811,94107.0,37.783954,-122.395699,58.0,103156.0,2.0,2019,3,26
62785,94103.0,37.773568,-122.40871200000001,90.0,103131.0,1.0,2017,1,6
71909,94127.0,37.731567999999996,-122.45097,88.0,103154.0,1.0,2019,2,20
65066,94102.0,37.777017,-122.42143,82.0,103116.0,3.0,2018,8,8
4987,94114.0,37.761953999999996,-122.43516799999999,86.0,103120.0,3.0,2017,6,30
4449,94110.0,37.741316999999995,-122.42268700000001,83.0,103154.0,1.0,2019,1,28
2854,94103.0,37.784548,-122.40418999999999,88.0,103142.0,1.0,2019,3,13
23068,94103.0,37.764903000000004,-122.42143899999999,80.0,103103.0,3.0,2017,10,11
35221,94133.0,37.796026,-122.40620200000001,79.0,103105.0,3.0,2017,11,8
59153,94102.0,37.78453,-122.409392,84.0,103144.0,2.0,2017,10,18
65674,94105.0,37.788828,-122.400971,75.0,103152.0,1.0,2017,1,19
1726,94112.0,37.728978999999995,-122.431008,92.0,103152.0,1.0,2017,3,14
64682,94102.0,37.773928000000005,-122.42419,85.0,103144.0,2.0,2018,11,14
854,94133.0,37.798914,-122.40888500000001,92.0,103139.0,3.0,2018,8,16
61460,94107.0,37.762493,-122.39707299999999,83.0,103139.0,3.0,2018,1,25
11304,94105.0,37.787914,-122.38771799999999,96.0,103154.0,1.0,2018,1,16
5212,94103.0,37.766759,-122.40757099999999,84.0,103131.0,1.0,2017,9,5
1496,94103.0,37.786476,-122.404852,96.0,103129.0,4.0,2019,2,20
66637,94115.0,37.786229,-122.43998400000001,78.0,103109.0,1.0,2018,8,8
4678,94118.0,37.781139,-122.468635,75.0,103138.0,3.0,2017,10,20
71056,94107.0,37.777409999999996,-122.395283,88.0,103157.0,2.0,2019,2,5
63992,94122.0,37.760413,-122.50555,81.0,103154.0,1.0,2018,7,18
2649,94110.0,37.762527,-122.419475,75.0,103120.0,3.0,2019,4,3
16513,94110.0,37.762249,-122.41309199999999,83.0,103103.0,3.0,2019,3,4
7493,94110.0,37.758817,-122.416522,85.0,103154.0,1.0,2017,5,17
3222,94118.0,37.781403999999995,-122.45493700000002,92.0,103120.0,3.0,2019,2,7
2924,94102.0,37.788954,-122.410467,82.0,103144.0,2.0,2016,12,7
2127,94133.0,37.800653000000004,-122.437386,79.0,103114.0,1.0,2016,10,17
57698,94108.0,37.790054999999995,-122.40391499999998,87.0,103131.0,1.0,2017,3,22
1843,94133.0,37.796683,-122.41013400000001,71.0,103121.0,3.0,2018,12,10
7537,94121.0,37.782118,-122.48319099999999,83.0,103154.0,1.0,2017,5,9
37717,94108.0,37.790593,-122.40402399999999,94.0,103133.0,1.0,2019,1,2
62056,94110.0,37.755555,-122.41808,88.0,103124.0,1.0,2018,11,7
3392,94118.0,37.782103,-122.449132,85.0,103154.0,1.0,2018,8,24
3495,94102.0,37.788134,-122.411817,84.0,103124.0,1.0,2016,12,30
61494,94124.0,37.731902000000005,-122.391576,61.0,103144.0,2.0,2019,2,7
69110,94102.0,37.776889000000004,-122.42303899999999,80.0,103144.0,2.0,2017,7,11
5847,94117.0,37.774046000000006,-122.429076,94.0,103149.0,1.0,2017,10,18
68493,94121.0,37.775705,-122.496453,83.0,103103.0,3.0,2018,10,17
3189,94121.0,37.780439,-122.478982,87.0,103109.0,1.0,2018,12,14
61093,94118.0,37.783221000000005,-122.45958799999998,82.0,103124.0,1.0,2016,10,6
4978,94114.0,37.748214000000004,-122.433746,70.0,103119.0,4.0,2017,10,10
3819,94131.0,37.744076,-122.43868400000001,87.0,103142.0,1.0,2017,10,31
1595,94117.0,37.765343,-122.44991399999999,90.0,103120.0,3.0,2018,11,26
35852,94133.0,37.807358,-122.41529399999999,90.0,103124.0,1.0,2017,8,1
66637,94115.0,37.786229,-122.43998400000001,86.0,103124.0,1.0,2016,11,30
146,94103.0,37.764713,-122.42470900000001,81.0,103131.0,1.0,2018,3,15
66900,94110.0,37.752767999999996,-122.41039199999999,86.0,103157.0,2.0,2017,3,29
33619,94124.0,37.739326,-122.390276,94.0,103124.0,1.0,2019,4,8
